,No.Voltas,Turno,Carro,C.O.,Nó,Sublanço,Kms,Incidências,Sentido,Auto Estradas
468,4,0,0,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.31692832208493155,Sequência AE_1,A1
469,4,0,0,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.36881986195433786,Sequência AE_1,A1
470,4,0,0,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.5174556993264839,Sequência AE_1,A1
471,4,0,0,Feira,Feira,Espinho (IC24) - Feira,9.8,0.7298388397917808,Sequência AE_1,A1
472,4,0,1,Feira,Feira,,0.0,0.0,Sequência AE_1,A1
473,4,0,1,Feira,Estarreja,Feira - Estarreja,16.832,0.6392676301972603,Sequência AE_1,A1
474,4,0,1,Feira,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.4853197548027397,Sequência AE_1,A1
475,4,0,2,Mealhada,Albergaria (A1/IP5),,0.0,0.0,Sequência AE_1,A1
476,4,0,2,Mealhada,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.8119130670849315,Sequência AE_1,A1
477,4,0,2,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.4296318493150685,Sequência AE_1,A1
478,4,0,3,Mealhada,Mealhada,,0.0,0.0,Sequência AE_1,A1
479,4,0,3,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.3233424657534247,Sequência AE_1,A1
480,4,0,4,Leiria,Coimbra Norte (A1/A14),,0.0,0.0,Sequência AE_1,A1 + A14
481,4,0,4,Leiria,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.05409795458493151,Sequência AE_1,A1 + A14
482,4,0,4,Leiria,Ançã,Zombaria - Ançã,5.5,0.0785528430479452,Sequência AE_1,A1 + A14
483,4,0,4,Leiria,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
484,4,0,4,Leiria,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.06834246575525114,Sequência AE_1,A1 + A14
485,4,0,4,Leiria,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.145283616030137,Sequência AE_1,A1 + A14
486,4,0,4,Leiria,A14/A17,Santa Eulália - A14/A17,7.2,0.025464774954337903,Sequência AE_1,A1 + A14
487,4,0,4,Leiria,Vila Verde,A14/A17 - Vila Verde,1.6,0.06957077625570776,Sequência AE_1,A1 + A14
488,4,0,4,Leiria,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
489,4,0,5,Leiria,Figueira da Foz,,0.0,0.0,Sequência AE_1,A14 + A1
490,4,0,5,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.25238134948219176,Sequência AE_1,A14 + A1
491,4,0,6,Leiria,Coimbra Sul,,0.0,0.0,Sequência AE_1,A1
492,4,0,6,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.33125275563561646,Sequência AE_1,A1
493,4,0,6,Leiria,Soure,Condeixa - Soure,13.045,0.4002388189273972,Sequência AE_1,A1
494,4,0,6,Leiria,Pombal,Soure - Pombal,14.736,0.652505016569863,Sequência AE_1,A1
495,4,0,7,Leiria,Pombal,,0.0,0.0,Sequência AE_1,A1
496,4,0,7,Leiria,Leiria,Pombal - Leiria,24.065,0.5700248198013699,Sequência AE_1,A1
497,4,0,7,Leiria,Fátima,Leiria - Fátima,15.235,0.761054449026484,Sequência AE_1,A1
498,4,0,8,Cartaxo,Fátima,,0.0,0.0,Sequência AE_1,A1
499,4,0,8,Cartaxo,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,0.9786293242273971,Sequência AE_1,A1
500,4,0,8,Cartaxo,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.1087966280219178,Sequência AE_1,A1
501,4,0,9,Cartaxo,A1/A15,,0.0,0.0,Sequência AE_1,A1
502,4,0,9,Cartaxo,Santarém,A1/A15 - Santarém,1.185,0.3100284996826484,Sequência AE_1,A1
503,4,0,9,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.4706021274657534,Sequência AE_1,A1
504,4,0,9,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.7998764298287672,Sequência AE_1,A1
505,4,0,10,Carregado,Aveiras de Cima,,0.0,0.0,Sequência AE_1,A1 + A10
506,4,0,10,Carregado,Carregado,Aveiras de Cima - Carregado,15.516,0.08569996659315067,Sequência AE_1,A1 + A10
507,4,0,10,Carregado,A1/A10,Carregado - A1/A10,0.868,0.19903972602739725,Sequência AE_1,A1 + A10
508,4,0,10,Carregado,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.13018185162739723,Sequência AE_1,A1 + A10
509,4,0,11,Carregado,Arruda dos Vinhos,Carregado - Arruda dos Vinhos,7.5,0.0,Sequência AE_1,A10
510,4,0,11,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17885771809315065,Sequência AE_1,A10
511,4,0,11,Carregado,Benavente,A9/A10 - Benavente,32.4,0.16408889538904112,Sequência AE_1,A10
512,4,0,12,Carregado,Benavente,Carregado - Benavente,30.75,0.0,Sequência AE_1,A10 + A1
513,4,0,12,Carregado,PLLN,Benavente - PLLN,51.525,0.3319207861506848,Sequência AE_1,A10 + A1
514,4,0,13,Carregado,PLLN,Carregado - PLLN,60.0,0.0,Sequência AE_1,A1
515,4,0,13,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A1
516,4,0,13,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.8841323062904111,Sequência AE_1,A1
517,4,0,14,Carregado,Vila Franca de Xira II,Carregado - Vila Franca de Xira II,64.5,0.0,Sequência AE_1,A1
518,4,0,14,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.6415634703196348,Sequência AE_1,A1
519,4,0,14,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.3094879332388128,Sequência AE_1,A1
520,4,0,15,Carregado,Sta Iria da Azóia,Carregado - Sta Iria da Azóia,72.75,0.0,Sequência AE_1,A1
521,4,0,15,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.6242191779945204,Sequência AE_1,A1
522,4,0,15,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
523,4,1,16,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
524,4,1,16,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.3859407324657535,Sequência AE_1,A1
525,4,1,16,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.3618826940118721,Sequência AE_1,A1
526,4,1,16,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.33852394472237435,Sequência AE_1,A1
527,4,1,16,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.5087406559694064,Sequência AE_1,A1
528,4,1,16,Feira,Feira,Espinho (IC24) - Feira,9.8,0.8563013700347032,Sequência AE_1,A1
529,4,1,17,Feira,Feira,,0.0,0.0,Sequência AE_1,A1
530,4,1,17,Feira,Estarreja,Feira - Estarreja,16.832,0.6243378129315069,Sequência AE_1,A1
531,4,1,17,Feira,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.4645046863123288,Sequência AE_1,A1
532,4,1,18,Mealhada,Albergaria (A1/IP5),,0.0,0.0,Sequência AE_1,A1
533,4,1,18,Mealhada,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.779262407550685,Sequência AE_1,A1
534,4,1,18,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.41527397260273974,Sequência AE_1,A1
535,4,1,19,Mealhada,Mealhada,,0.0,0.0,Sequência AE_1,A1
536,4,1,19,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.2635068493150684,Sequência AE_1,A1
537,4,1,20,Leiria,Coimbra Norte (A1/A14),,0.0,0.0,Sequência AE_1,A1 + A14
538,4,1,20,Leiria,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.04577519234109589,Sequência AE_1,A1 + A14
539,4,1,20,Leiria,Ançã,Zombaria - Ançã,5.5,0.09007392669497717,Sequência AE_1,A1 + A14
540,4,1,20,Leiria,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
541,4,1,20,Leiria,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.04742130276894978,Sequência AE_1,A1 + A14
542,4,1,20,Leiria,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.18479056424885842,Sequência AE_1,A1 + A14
543,4,1,20,Leiria,A14/A17,Santa Eulália - A14/A17,7.2,0.02444618395616438,Sequência AE_1,A1 + A14
544,4,1,20,Leiria,Vila Verde,A14/A17 - Vila Verde,1.6,0.06528949771689498,Sequência AE_1,A1 + A14
545,4,1,20,Leiria,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
546,4,1,21,Leiria,Figueira da Foz,,0.0,0.0,Sequência AE_1,A14 + A1
547,4,1,21,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.28826495367397253,Sequência AE_1,A14 + A1
548,4,1,22,Leiria,Coimbra Sul,,0.0,0.0,Sequência AE_1,A1
549,4,1,22,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.32128193690410956,Sequência AE_1,A1
550,4,1,22,Leiria,Soure,Condeixa - Soure,13.045,0.4651743205232877,Sequência AE_1,A1
551,4,1,22,Leiria,Pombal,Soure - Pombal,14.736,0.7767916863926941,Sequência AE_1,A1
552,4,1,23,Leiria,Pombal,,0.0,0.0,Sequência AE_1,A1
553,4,1,23,Leiria,Leiria,Pombal - Leiria,24.065,0.5254737817808219,Sequência AE_1,A1
554,4,1,23,Leiria,Fátima,Leiria - Fátima,15.235,0.8083388970429225,Sequência AE_1,A1
555,4,1,24,Cartaxo,Fátima,,0.0,0.0,Sequência AE_1,A1
556,4,1,24,Cartaxo,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,1.0338830971479451,Sequência AE_1,A1
557,4,1,24,Cartaxo,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.10728556374383563,Sequência AE_1,A1
558,4,1,25,Cartaxo,A1/A15,,0.0,0.0,Sequência AE_1,A1
559,4,1,25,Cartaxo,Santarém,A1/A15 - Santarém,1.185,0.3734172263835616,Sequência AE_1,A1
560,4,1,25,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.4647922246575342,Sequência AE_1,A1
561,4,1,25,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.8259464764305936,Sequência AE_1,A1
562,4,1,26,Carregado,Aveiras de Cima,,0.0,0.0,Sequência AE_1,A1 + A10
563,4,1,26,Carregado,Carregado,Aveiras de Cima - Carregado,15.516,0.07216839292054793,Sequência AE_1,A1 + A10
564,4,1,26,Carregado,A1/A10,Carregado - A1/A10,0.868,0.20695025236529677,Sequência AE_1,A1 + A10
565,4,1,26,Carregado,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.1498124483013699,Sequência AE_1,A1 + A10
566,4,1,27,Carregado,Arruda dos Vinhos,Carregado - Arruda dos Vinhos,7.5,0.0,Sequência AE_1,A10
567,4,1,27,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17637358311963466,Sequência AE_1,A10
568,4,1,27,Carregado,Benavente,A9/A10 - Benavente,32.4,0.15421888664383562,Sequência AE_1,A10
569,4,1,28,Carregado,Benavente,Carregado - Benavente,30.75,0.0,Sequência AE_1,A10 + A1
570,4,1,28,Carregado,PLLN,Benavente - PLLN,51.525,0.32064800473424654,Sequência AE_1,A10 + A1
571,4,1,29,Carregado,PLLN,Carregado - PLLN,60.0,0.0,Sequência AE_1,A1
572,4,1,29,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A1
573,4,1,29,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.934062643147032,Sequência AE_1,A1
574,4,1,30,Carregado,Vila Franca de Xira II,Carregado - Vila Franca de Xira II,64.5,0.0,Sequência AE_1,A1
575,4,1,30,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.6573296803652969,Sequência AE_1,A1
576,4,1,30,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.3094879332388128,Sequência AE_1,A1
577,4,1,31,Carregado,Sta Iria da Azóia,Carregado - Sta Iria da Azóia,72.75,0.0,Sequência AE_1,A1
578,4,1,31,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.6458934550082192,Sequência AE_1,A1
579,4,1,31,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
580,4,2,32,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
581,4,2,32,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.07890343863744294,Sequência AE_1,A1
582,4,2,32,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.07529857297762556,Sequência AE_1,A1
583,4,2,32,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.10010824824474886,Sequência AE_1,A1
584,4,2,32,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.16122830210593608,Sequência AE_1,A1
585,4,2,32,Feira,Feira,Espinho (IC24) - Feira,9.8,0.2175584206721461,Sequência AE_1,A1
586,4,2,33,Feira,Feira,,0.0,0.0,Sequência AE_1,A1
587,4,2,33,Feira,Estarreja,Feira - Estarreja,16.832,0.16694250215342465,Sequência AE_1,A1
588,4,2,33,Feira,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.13255912038630135,Sequência AE_1,A1
589,4,2,33,Feira,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.16978342957808218,Sequência AE_1,A1
590,4,2,34,Mealhada,Aveiro Sul,,0.0,0.0,Sequência AE_1,A1
591,4,2,34,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.10934075342465753,Sequência AE_1,A1
592,4,2,34,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.07134246575342466,Sequência AE_1,A1
593,4,2,35,Leiria,Coimbra Norte (A1/A14),,0.0,0.0,Sequência AE_1,A1 + A14
594,4,2,35,Leiria,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.0013871270406392694,Sequência AE_1,A1 + A14
595,4,2,35,Leiria,Ançã,Zombaria - Ançã,5.5,0.018852682331506845,Sequência AE_1,A1 + A14
596,4,2,35,Leiria,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
597,4,2,35,Leiria,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.02092116298630137,Sequência AE_1,A1 + A14
598,4,2,35,Leiria,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.022939518320547945,Sequência AE_1,A1 + A14
599,4,2,35,Leiria,A14/A17,Santa Eulália - A14/A17,7.2,0.007130136987214612,Sequência AE_1,A1 + A14
600,4,2,35,Leiria,Vila Verde,A14/A17 - Vila Verde,1.6,0.009632876712328767,Sequência AE_1,A1 + A14
601,4,2,35,Leiria,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
602,4,2,36,Leiria,Figueira da Foz,,0.0,0.0,Sequência AE_1,A14 + A1
603,4,2,36,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.03707972433150685,Sequência AE_1,A14 + A1
604,4,2,36,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.0620406498849315,Sequência AE_1,A14 + A1
605,4,2,37,Leiria,Condeixa,,0.0,0.0,Sequência AE_1,A1
606,4,2,37,Leiria,Soure,Condeixa - Soure,13.045,0.10625809352054792,Sequência AE_1,A1
607,4,2,37,Leiria,Pombal,Soure - Pombal,14.736,0.17977179027945206,Sequência AE_1,A1
608,4,2,38,Leiria,Pombal,,0.0,0.0,Sequência AE_1,A1
609,4,2,38,Leiria,Leiria,Pombal - Leiria,24.065,0.11880276805479449,Sequência AE_1,A1
610,4,2,38,Leiria,Fátima,Leiria - Fátima,15.235,0.17225048920273972,Sequência AE_1,A1
611,4,2,39,Cartaxo,Fátima,,0.0,0.0,Sequência AE_1,A1
612,4,2,39,Cartaxo,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,0.2443916879178082,Sequência AE_1,A1
613,4,2,39,Cartaxo,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.03928767123013698,Sequência AE_1,A1
614,4,2,39,Cartaxo,Santarém,A1/A15 - Santarém,1.185,0.0898967396849315,Sequência AE_1,A1
615,4,2,40,Cartaxo,Santarém,,0.0,0.0,Sequência AE_1,A1
616,4,2,40,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.1045782505479452,Sequência AE_1,A1
617,4,2,40,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.2133003812876712,Sequência AE_1,A1
618,4,2,40,Cartaxo,Carregado,Aveiras de Cima - Carregado,15.516,0.02706314734520548,Sequência AE_1,A1
619,4,2,40,Cartaxo,A1/A10,Carregado - A1/A10,0.868,0.03831780821917808,Sequência AE_1,A1
620,4,2,41,Carregado,A1/A10,Carregado - A1/A10,0.75,0.0,Sequência AE_1,A1 + A10
621,4,2,41,Carregado,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.027896111063013703,Sequência AE_1,A1 + A10
622,4,2,41,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.033535822142465754,Sequência AE_1,A1 + A10
623,4,2,42,Carregado,A9/A10,Carregado - A9/A10,12.0,0.0,Sequência AE_1,A10
624,4,2,42,Carregado,Benavente,A9/A10 - Benavente,32.4,0.02961002623561644,Sequência AE_1,A10
625,4,2,43,Carregado,Benavente,Carregado - Benavente,30.75,0.0,Sequência AE_1,A10 + A1
626,4,2,43,Carregado,PLLN,Benavente - PLLN,51.525,0.0964449076739726,Sequência AE_1,A10 + A1
627,4,2,44,Carregado,PLLN,Carregado - PLLN,60.0,0.0,Sequência AE_1,A1
628,4,2,44,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A1
629,4,2,44,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.19972134742648398,Sequência AE_1,A1
630,4,2,44,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.1637260273972603,Sequência AE_1,A1
631,4,2,45,Carregado,Alverca (A1/A9),Carregado - Alverca (A1/A9),69.0,0.0,Sequência AE_1,A1
632,4,2,45,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.09001043476666665,Sequência AE_1,A1
633,4,2,45,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.1343805174849315,Sequência AE_1,A1
634,4,2,45,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
635,1,0,0,Vila Franca de Xira I,Sacavém,,0.0,0.0,Sequência AE_2,A1
636,1,0,0,Vila Franca de Xira I,São João da Talha,Sacavém - São João da Talha,3.85,0.6242191779945204,Sequência AE_2,A1
637,1,0,0,Vila Franca de Xira I,Sta Iria da Azóia,São João da Talha - Sta Iria da Azóia,2.95,0.3094879332388128,Sequência AE_2,A1
638,1,0,0,Vila Franca de Xira I,Alverca (A1/A9),Sta Iria da Azóia - Alverca (A1/A9),6.24,0.6415634703196348,Sequência AE_2,A1
639,1,0,0,Vila Franca de Xira I,Vila Franca de Xira II,Alverca (A1/A9) - Vila Franca de Xira II,7.46,0.5223512853575342,Sequência AE_2,A1
640,1,0,0,Vila Franca de Xira I,Vila Franca de Xira I,Vila Franca de Xira II - Vila Franca de Xira I,3.4,0.31054233898630135,Sequência AE_2,A1
641,1,0,0,Vila Franca de Xira I,PLLN,Vila Franca de Xira I - PLLN,3.975,0.3319207861506848,Sequência AE_2,A1
642,1,0,1,A9/A10,PLLN,,0.0,0.0,Sequência AE_2,A1 + A10
643,1,0,1,A9/A10,A1/A10,PLLN - A1/A10,1.225,0.19903972602739725,Sequência AE_2,A1 + A10
644,1,0,1,A9/A10,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.13018185162739723,Sequência AE_2,A1 + A10
645,1,0,1,A9/A10,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17885771809315065,Sequência AE_2,A1 + A10
646,1,0,1,A9/A10,Benavente,A9/A10 - Benavente,32.4,0.16408889538904112,Sequência AE_2,A1 + A10
647,1,0,1,A9/A10,Carregado,Benavente - Carregado,15.368,0.08569996659315067,Sequência AE_2,A1 + A10
648,1,0,2,Coimbra Norte (A1/A14),Carregado,,0.0,0.0,Sequência AE_2,A1
649,1,0,2,Coimbra Norte (A1/A14),Aveiras de Cima,Carregado - Aveiras de Cima,15.516,0.7998764298287672,Sequência AE_2,A1
650,1,0,2,Coimbra Norte (A1/A14),Cartaxo,Aveiras de Cima - Cartaxo,11.286,0.4706021274657534,Sequência AE_2,A1
651,1,0,2,Coimbra Norte (A1/A14),Santarém,Cartaxo - Santarém,8.08,0.3100284996826484,Sequência AE_2,A1
652,1,0,2,Coimbra Norte (A1/A14),A1/A15,Santarém - A1/A15,1.185,0.1087966280219178,Sequência AE_2,A1
653,1,0,2,Coimbra Norte (A1/A14),Torres Novas (A1/A23),A1/A15 - Torres Novas (A1/A23),27.015,0.9786293242273971,Sequência AE_2,A1
654,1,0,3,Coimbra Norte (A1/A14),Torres Novas (A1/A23),,0.0,0.0,Sequência AE_2,A1
655,1,0,3,Coimbra Norte (A1/A14),Fátima,Torres Novas (A1/A23) - Fátima,20.325,0.761054449026484,Sequência AE_2,A1
656,1,0,3,Coimbra Norte (A1/A14),Leiria,Fátima - Leiria,15.235,0.5700248198013699,Sequência AE_2,A1
657,1,0,3,Coimbra Norte (A1/A14),Pombal,Leiria - Pombal,24.065,0.652505016569863,Sequência AE_2,A1
658,1,0,3,Coimbra Norte (A1/A14),Soure,Pombal - Soure,14.736,0.4002388189273972,Sequência AE_2,A1
659,1,0,4,Coimbra Norte (A1/A14),Soure,,0.0,0.0,Sequência AE_2,A1 + A14
660,1,0,4,Coimbra Norte (A1/A14),Condeixa,Soure - Condeixa,13.045,0.33125275563561646,Sequência AE_2,A1 + A14
661,1,0,4,Coimbra Norte (A1/A14),Coimbra Sul,Condeixa - Coimbra Sul,7.681,0.25238134948219176,Sequência AE_2,A1 + A14
662,1,0,4,Coimbra Norte (A1/A14),Coimbra Norte (A1/A14),Coimbra Sul - Coimbra Norte (A1/A14),8.303,0.3233424657534247,Sequência AE_2,A1 + A14
663,1,0,4,Coimbra Norte (A1/A14),Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.05409795458493151,Sequência AE_2,A1 + A14
664,1,0,4,Coimbra Norte (A1/A14),Ançã,Zombaria - Ançã,5.5,0.0785528430479452,Sequência AE_2,A1 + A14
665,1,0,4,Coimbra Norte (A1/A14),EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_2,A1 + A14
666,1,0,4,Coimbra Norte (A1/A14),Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.06834246575525114,Sequência AE_2,A1 + A14
667,1,0,4,Coimbra Norte (A1/A14),Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.145283616030137,Sequência AE_2,A1 + A14
668,1,0,4,Coimbra Norte (A1/A14),A14/A17,Santa Eulália - A14/A17,7.2,0.025464774954337903,Sequência AE_2,A1 + A14
669,1,0,4,Coimbra Norte (A1/A14),Vila Verde,A14/A17 - Vila Verde,1.6,0.06957077625570776,Sequência AE_2,A1 + A14
670,1,0,4,Coimbra Norte (A1/A14),Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_2,A1 + A14
671,1,0,5,Vila Verde,Figueira da Foz,Vila Verde - Figueira da Foz,0.75,0.0,Sequência AE_2,A14 + A1
672,1,0,5,Vila Verde,Mealhada,Figueira da Foz - Mealhada,50.507,0.4296318493150685,Sequência AE_2,A14 + A1
673,1,0,5,Vila Verde,Aveiro Sul,Mealhada - Aveiro Sul,23.633,0.8119130670849315,Sequência AE_2,A14 + A1
674,1,0,5,Vila Verde,Albergaria (A1/IP5),Aveiro Sul - Albergaria (A1/IP5),14.78,0.4853197548027397,Sequência AE_2,A14 + A1
675,1,0,6,Vila Verde,Albergaria (A1/IP5),Vila Verde - Albergaria (A1/IP5),30.75,0.0,Sequência AE_2,A1
676,1,0,6,Vila Verde,Estarreja,Albergaria (A1/IP5) - Estarreja,10.428,0.6392676301972603,Sequência AE_2,A1
677,1,0,6,Vila Verde,Feira,Estarreja - Feira,16.832,0.7298388397917808,Sequência AE_2,A1
678,1,0,6,Vila Verde,Espinho (IC24),Feira - Espinho (IC24),9.8,0.5174556993264839,Sequência AE_2,A1
679,1,0,6,Vila Verde,Feiteira,Espinho (IC24) - Feiteira,3.92,0.36881986195433786,Sequência AE_2,A1
680,1,0,7,Vila Verde,Feiteira,Vila Verde - Feiteira,69.0,0.0,Sequência AE_2,A1
681,1,0,7,Vila Verde,Carvalhos,Feiteira - Carvalhos,3.37,0.31692832208493155,Sequência AE_2,A1
682,1,0,7,Vila Verde,Jaca,Carvalhos - Jaca,2.745,0.37564897960000004,Sequência AE_2,A1
683,1,0,7,Vila Verde,Santo Ovídio,Jaca - Santo Ovídio,1.839,0.1580933219178082,Sequência AE_2,A1
684,1,1,8,Vila Franca de Xira I,Sacavém,,0.0,0.0,Sequência AE_2,A1
685,1,1,8,Vila Franca de Xira I,São João da Talha,Sacavém - São João da Talha,3.85,0.6458934550082192,Sequência AE_2,A1
686,1,1,8,Vila Franca de Xira I,Sta Iria da Azóia,São João da Talha - Sta Iria da Azóia,2.95,0.3094879332388128,Sequência AE_2,A1
687,1,1,8,Vila Franca de Xira I,Alverca (A1/A9),Sta Iria da Azóia - Alverca (A1/A9),6.24,0.6573296803652969,Sequência AE_2,A1
688,1,1,8,Vila Franca de Xira I,Vila Franca de Xira II,Alverca (A1/A9) - Vila Franca de Xira II,7.46,0.5567310939479452,Sequência AE_2,A1
689,1,1,8,Vila Franca de Xira I,Vila Franca de Xira I,Vila Franca de Xira II - Vila Franca de Xira I,3.4,0.32272046992694065,Sequência AE_2,A1
690,1,1,8,Vila Franca de Xira I,PLLN,Vila Franca de Xira I - PLLN,3.975,0.32064800473424654,Sequência AE_2,A1
691,1,1,9,A9/A10,PLLN,,0.0,0.0,Sequência AE_2,A1 + A10
692,1,1,9,A9/A10,A1/A10,PLLN - A1/A10,1.225,0.20695025236529677,Sequência AE_2,A1 + A10
693,1,1,9,A9/A10,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.1498124483013699,Sequência AE_2,A1 + A10
694,1,1,9,A9/A10,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17637358311963466,Sequência AE_2,A1 + A10
695,1,1,9,A9/A10,Benavente,A9/A10 - Benavente,32.4,0.15421888664383562,Sequência AE_2,A1 + A10
696,1,1,9,A9/A10,Carregado,Benavente - Carregado,15.368,0.07216839292054793,Sequência AE_2,A1 + A10
697,1,1,10,Coimbra Norte (A1/A14),Carregado,,0.0,0.0,Sequência AE_2,A1
