,Simulação,Nó,Hora Inicio
3444,2,Nó Viaduto Duarte Pacheco,1383
3445,2,Nó Viaduto Duarte Pacheco,1383
3446,2,Nó Cruz das Oliveiras,1385
3447,2,Nó Cruz das Oliveiras,1390
3448,2,Nó Cruz das Oliveiras,1390
3449,2,Nó Cruz das Oliveiras,1390
3450,2,Nó de Monsanto,1392
3451,2,Nó de Monsanto,1406
3452,2,Nó de Monsanto,1406
3453,2,Nó de Monsanto,1406
3454,2,Nó de Miraflores (A5/IC17),1408
3455,2,Nó de Miraflores (A5/IC17),1418
3456,2,Nó de Miraflores (A5/IC17),1418
3457,2,Nó de Miraflores (A5/IC17),1418
3458,2,Nó de Linda-a-Velha,1420
3459,2,Nó de Linda-a-Velha,1433
3460,2,Nó de Linda-a-Velha,1433
3461,2,Nó de Linda-a-Velha,1433
3462,2,Nó Estádio Nacional,1435
3463,2,Nó Estádio Nacional,1463
3464,2,Nó Estádio Nacional,1463
3465,2,Nó Estádio Nacional,1463
3466,2,Nó de Oeiras,1467
3467,2,Nó de Oeiras,1476
3468,2,Nó de Oeiras,1476
3469,2,Nó de Oeiras,1476
3470,2,Nó de Carcavelos,1480
3471,2,Nó de Carcavelos,1480
3472,2,Nó de Carcavelos,1482
3473,2,Nó de Carcavelos,1482
3474,2,Nó de Oeiras,1486
3475,2,Nó de Oeiras,1486
3476,2,Nó Estádio Nacional,1490
3477,2,Nó Estádio Nacional,1490
3478,2,Nó de Linda-a-Velha,1492
3479,2,Nó de Linda-a-Velha,1492
3480,2,Nó de Miraflores (A5/IC17),1494
3481,2,Nó de Miraflores (A5/IC17),1494
3482,2,Nó de Monsanto,1496
3483,2,Nó de Monsanto,1496
3484,2,Nó Cruz das Oliveiras,1498
3485,2,Nó Cruz das Oliveiras,1498
3486,2,Nó Viaduto Duarte Pacheco,1500
3487,2,Nó Viaduto Duarte Pacheco,1500
3488,2,Nó Viaduto Duarte Pacheco,1502
3489,2,Nó Viaduto Duarte Pacheco,1502
3490,2,Nó Cruz das Oliveiras,1504
3491,2,Nó Cruz das Oliveiras,1504
3492,2,Nó de Monsanto,1506
3493,2,Nó de Monsanto,1506
3494,2,Nó de Miraflores (A5/IC17),1508
3495,2,Nó de Miraflores (A5/IC17),1508
3496,2,Nó de Linda-a-Velha,1510
3497,2,Nó de Linda-a-Velha,1510
3498,2,Nó Estádio Nacional,1512
3499,2,Nó Estádio Nacional,1512
3500,2,Nó de Oeiras,1516
3501,2,Nó de Oeiras,1516
3502,2,Nó de Carcavelos,1520
3503,2,Nó de Carcavelos,1520
3504,2,Nó de Carcavelos,1602
3505,2,Nó de Carcavelos,1632
3506,2,Nó de Carcavelos,1572
3507,2,Nó de Carcavelos,1632
3508,2,Nó de Carcavelos,1632
3509,2,Nó de Carcavelos,1662
3510,2,Nó de Carcavelos,1642
3511,2,Nó de Carcavelos,1662
3512,2,Nó de Carcavelos,1662
3513,2,Nó de Carcavelos,1692
3514,2,Nó de Carcavelos,1692
3515,2,Nó de Carcavelos,1692
3516,2,Nó de Carcavelos,1694
3517,2,Nó de Carcavelos,1724
3518,2,Nó de Carcavelos,1724
3519,2,Nó de Carcavelos,1724
3520,2,Nó de Carcavelos,0
3521,2,Nó de Carcavelos,0
3522,2,Nó de Carcavelos,1126
3523,2,Nó de Carcavelos,1139
3524,2,Nó de Carcavelos,1139
3525,2,Nó de Carcavelos,1139
3526,2,Nó de Oeiras,1261
3527,2,Nó de Oeiras,1270
3528,2,Nó de Oeiras,1270
3529,2,Nó de Oeiras,1270
3530,2,Nó Estádio Nacional,1318
3531,2,Nó Estádio Nacional,1346
3532,2,Nó Estádio Nacional,1346
3533,2,Nó Estádio Nacional,1346
3534,2,Nó de Linda-a-Velha,1348
3535,2,Nó de Linda-a-Velha,1361
3536,2,Nó de Linda-a-Velha,1361
3537,2,Nó de Linda-a-Velha,1361
3538,2,Nó de Miraflores (A5/IC17),1363
3539,2,Nó de Miraflores (A5/IC17),1373
3540,2,Nó de Miraflores (A5/IC17),1373
3541,2,Nó de Miraflores (A5/IC17),1373
3542,2,Nó de Monsanto,1375
3543,2,Nó de Monsanto,1389
3544,2,Nó de Monsanto,1389
3545,2,Nó de Monsanto,1389
3546,2,Nó Cruz das Oliveiras,1391
3547,2,Nó Cruz das Oliveiras,1396
3548,2,Nó Cruz das Oliveiras,1396
3549,2,Nó Cruz das Oliveiras,1396
3550,2,Nó Viaduto Duarte Pacheco,1398
3551,2,Nó Viaduto Duarte Pacheco,1398
3552,2,Nó Viaduto Duarte Pacheco,1400
3553,2,Nó Viaduto Duarte Pacheco,1415
3554,2,Nó Viaduto Duarte Pacheco,1415
3555,2,Nó Viaduto Duarte Pacheco,1415
3556,2,Nó Cruz das Oliveiras,1417
3557,2,Nó Cruz das Oliveiras,1422
3558,2,Nó Cruz das Oliveiras,1422
3559,2,Nó Cruz das Oliveiras,1422
3560,2,Nó de Monsanto,1424
3561,2,Nó de Monsanto,1438
3562,2,Nó de Monsanto,1438
3563,2,Nó de Monsanto,1438
3564,2,Nó de Miraflores (A5/IC17),1440
3565,2,Nó de Miraflores (A5/IC17),1450
3566,2,Nó de Miraflores (A5/IC17),1450
3567,2,Nó de Miraflores (A5/IC17),1450
3568,2,Nó de Linda-a-Velha,1452
3569,2,Nó de Linda-a-Velha,1465
3570,2,Nó de Linda-a-Velha,1465
3571,2,Nó de Linda-a-Velha,1465
3572,2,Nó Estádio Nacional,1467
3573,2,Nó Estádio Nacional,1495
3574,2,Nó Estádio Nacional,1495
3575,2,Nó Estádio Nacional,1495
3576,2,Nó de Oeiras,1499
3577,2,Nó de Oeiras,1508
3578,2,Nó de Oeiras,1508
3579,2,Nó de Oeiras,1508
3580,2,Nó de Carcavelos,1512
3581,2,Nó de Carcavelos,1512
3582,2,Nó de Carcavelos,1514
3583,2,Nó de Carcavelos,1514
3584,2,Nó de Oeiras,1518
3585,2,Nó de Oeiras,1518
3586,2,Nó Estádio Nacional,1522
3587,2,Nó Estádio Nacional,1522
3588,2,Nó de Linda-a-Velha,1524
3589,2,Nó de Linda-a-Velha,1524
3590,2,Nó de Miraflores (A5/IC17),1526
3591,2,Nó de Miraflores (A5/IC17),1526
3592,2,Nó de Monsanto,1528
3593,2,Nó de Monsanto,1528
3594,2,Nó Cruz das Oliveiras,1530
3595,2,Nó Cruz das Oliveiras,1530
3596,2,Nó Viaduto Duarte Pacheco,1532
3597,2,Nó Viaduto Duarte Pacheco,1532
3598,2,Nó Viaduto Duarte Pacheco,1534
3599,2,Nó Viaduto Duarte Pacheco,1534
3600,2,Nó Cruz das Oliveiras,1536
3601,2,Nó Cruz das Oliveiras,1536
3602,2,Nó de Monsanto,1538
3603,2,Nó de Monsanto,1538
3604,2,Nó de Miraflores (A5/IC17),1540
3605,2,Nó de Miraflores (A5/IC17),1540
3606,2,Nó de Linda-a-Velha,1542
3607,2,Nó de Linda-a-Velha,1542
3608,2,Nó Estádio Nacional,1544
3609,2,Nó Estádio Nacional,1544
3610,2,Nó de Oeiras,1548
3611,2,Nó de Oeiras,1548
3612,2,Nó de Carcavelos,1552
3613,2,Nó de Carcavelos,1552
3614,2,Nó de Carcavelos,1634
3615,2,Nó de Carcavelos,1664
3616,2,Nó de Carcavelos,1604
3617,2,Nó de Carcavelos,1664
3618,2,Nó de Carcavelos,1664
3619,2,Nó de Carcavelos,1694
3620,2,Nó de Carcavelos,1674
3621,2,Nó de Carcavelos,1694
3622,2,Nó de Carcavelos,1694
3623,2,Nó de Carcavelos,1724
3624,2,Nó de Carcavelos,1724
3625,2,Nó de Carcavelos,1724
3626,2,Nó de Carcavelos,1726
3627,2,Nó de Carcavelos,1756
3628,2,Nó de Carcavelos,1756
3629,2,Nó de Carcavelos,1756
3630,2,Nó de Carcavelos,0
3631,2,Nó de Carcavelos,0
3632,2,Nó de Carcavelos,1168
3633,2,Nó de Carcavelos,1181
3634,2,Nó de Carcavelos,1181
3635,2,Nó de Carcavelos,1181
3636,2,Nó de Oeiras,1303
3637,2,Nó de Oeiras,1312
3638,2,Nó de Oeiras,1312
3639,2,Nó de Oeiras,1312
3640,2,Nó Estádio Nacional,1360
3641,2,Nó Estádio Nacional,1388
3642,2,Nó Estádio Nacional,1388
3643,2,Nó Estádio Nacional,1388
3644,2,Nó de Linda-a-Velha,1390
3645,2,Nó de Linda-a-Velha,1403
3646,2,Nó de Linda-a-Velha,1403
3647,2,Nó de Linda-a-Velha,1403
3648,2,Nó de Miraflores (A5/IC17),1405
3649,2,Nó de Miraflores (A5/IC17),1415
3650,2,Nó de Miraflores (A5/IC17),1415
3651,2,Nó de Miraflores (A5/IC17),1415
3652,2,Nó de Monsanto,1417
3653,2,Nó de Monsanto,1431
3654,2,Nó de Monsanto,1431
3655,2,Nó de Monsanto,1431
3656,2,Nó Cruz das Oliveiras,1433
